item_code,item_price,ord_qty,sales_region_code_101,sales_region_code_102,sales_region_code_103,sales_region_code_104,sales_region_code_105,first_cate_code_301,first_cate_code_302,first_cate_code_303,first_cate_code_304,first_cate_code_305,first_cate_code_306,first_cate_code_307,first_cate_code_308,second_cate_code_401,second_cate_code_402,second_cate_code_403,second_cate_code_404,second_cate_code_405,second_cate_code_406,second_cate_code_407,second_cate_code_408,second_cate_code_409,second_cate_code_410,second_cate_code_411,second_cate_code_412,sales_chan_name_offline,sales_chan_name_online
1.0,0.01045383649963682,0.006399584393139772,0.009238534470838165,-0.008840566551869789,-0.016927015158879698,0.023018622293511093,0.005104334133067413,-0.02549791739710053,0.025678239364323254,-0.060463168599646615,-0.0032566678427488616,-0.05292616922010688,0.0847839945122165,0.0001964102403147028,-0.02713806891432224,-0.05562474843718035,0.08029642130655269,0.0001964102403147028,-0.02713806891432224,-0.02549791739710053,-0.044074936728765654,0.06181786278080872,0.025678239364323254,-0.0032566678427488616,0.015108449910005687,-0.0021760439136775073,-0.05292616922010688,-0.016868892270100626,0.01686889227010047
0.01045383649963682,1.0,-0.14746863273711672,0.025172844088834752,0.03467820243578855,0.015926248526911543,-0.05887770878186932,-0.04534988550757201,-0.04975065750282836,0.1119285679079767,0.31096906867408314,0.08461835924480322,-0.13238746564459758,-0.15749306666634766,-0.15477980977043432,0.06980105334035491,0.18178194246298918,-0.11171390419880171,-0.15477980977043432,0.06980105334035491,-0.04975065750282836,0.0736729181245644,-0.12605800770609546,0.1119285679079767,0.08461835924480322,0.3655540724873037,0.13314857852219528,-0.13238746564459758,0.08842810898976175,-0.08842810898976033
0.006399584393139772,-0.14746863273711672,1.0,0.012952492660079787,-0.017553414153268092,0.020478736347801074,0.004429009164963808,-0.014551302002351909,-0.01905529991470438,-0.05767652645175371,-0.07341995621344427,-0.02149118767720792,-0.014956253039924868,0.07918567940029765,0.03013404110131677,0.03302830677795827,-0.052416490388428015,0.07326763963289686,0.03013404110131677,0.03302830677795827,-0.01905529991470438,-0.0404661487339613,0.05825374073324993,-0.05767652645175371,-0.02149118767720792,-0.03563799255168752,-0.021406588648583764,-0.014956253039924868,-0.06162503480936706,0.061625034809366624
0.009238534470838165,0.025172844088834752,0.012952492660079787,1.0,-0.31815671194163664,-0.25670360076114285,-0.10863622543249296,-0.3192274993344872,-0.07323034313961019,-0.07162068777109064,0.06638317528005329,-0.05498637991203473,0.05235072550160479,0.06766440382881891,-0.049584671250478676,-0.03737068893455114,0.0704922503215075,0.007247561696091669,-0.049584671250478676,-0.03737068893455114,-0.07323034313961019,-0.02247020575830235,0.06637624434338071,-0.07162068777109064,-0.05498637991203473,0.022335374458512445,0.010434465793435339,0.05235072550160479,0.24706643867530004,-0.24706643867529962
-0.008840566551869789,0.03467820243578855,-0.017553414153268092,-0.31815671194163664,1.0,-0.30436615912405246,-0.1288068830300069,-0.37849896756852236,-0.04212656709166727,0.034098095909626154,0.05276428466489315,-0.059261522271460566,0.00637826624099977,0.025424107952214343,-0.05156619228932263,-0.048403127405452315,0.059330820544049034,-0.04186767302916653,-0.05156619228932263,-0.048403127405452315,-0.04212656709166727,-0.03200061759984253,0.03830953221136342,0.034098095909626154,-0.059261522271460566,0.024180241873142633,0.0038757426705068633,0.00637826624099977,0.3354022577874563,-0.335402257787457
-0.016927015158879698,0.015926248526911543,0.020478736347801074,-0.25670360076114285,-0.30436615912405246,1.0,-0.1039273711210843,-0.3053905330686178,-0.03786927682685236,0.07745224182395001,0.03709161271150381,-0.04581155512679596,-0.04206736002776995,-0.005224601916712604,-0.02060882073521605,-0.017258914596566432,0.029256654173384092,0.013893800210139393,-0.02060882073521605,-0.017258914596566432,-0.03786927682685236,0.010514912422267686,-0.009458625895354645,0.07745224182395001,-0.04581155512679596,0.013514497239181066,0.02080598384310358,-0.04206736002776995,0.20421366222977175,-0.20421366222977083
0.023018622293511093,-0.05887770878186932,0.004429009164963808,-0.10863622543249296,-0.1288068830300069,-0.1039273711210843,1.0,-0.12924039513672703,0.2228312244568006,-0.09024892303822654,-0.07759519451983182,0.11122101658690081,-0.07936228154469442,-0.15969071042472668,0.20903518027250453,0.16056871531696357,-0.0701469194159406,-0.030550547004305696,0.20903518027250453,0.16056871531696357,0.2228312244568006,-0.020099406774888407,-0.15261915808996265,-0.09024892303822654,0.11122101658690081,-0.01892926778134401,-0.010728231455195034,-0.07936228154469442,-0.30463950804312856,0.30463950804312634
0.005104334133067413,-0.04534988550757201,-0.014551302002351909,-0.3192274993344872,-0.37849896756852236,-0.3053905330686178,-0.12924039513672703,1.0,0.04253736675791679,0.0030440596015509453,-0.11152759979968459,0.1002371227363938,0.018927623097619823,-0.010782131433919744,0.02117022476775295,0.025657796566809655,-0.11821245706956211,0.03654131826420915,0.02117022476775295,0.025657796566809655,0.04253736675791679,0.052173236432302664,-0.02187911269170886,0.0030440596015509453,0.1002371227363938,-0.04809236983742678,-0.0271197187851087,0.018927623097619823,-0.6057108337244413,0.6057108337244432
-0.02549791739710053,-0.04975065750282836,-0.01905529991470438,-0.07323034313961019,-0.04212656709166727,-0.03786927682685236,0.2228312244568006,0.04253736675791679,1.0,-0.08471825080976877,-0.07283997337208517,-0.025430882867987933,-0.07449876903119482,-0.1499044775528443,-0.060560050979684414,-0.06224483625674621,-0.06584814657671878,-0.028678335611718266,-0.060560050979684414,-0.06224483625674621,1.0,-0.018867666526738627,-0.14326628704438563,-0.08471825080976877,-0.025430882867987933,-0.017769236480150618,-0.01007077949042658,-0.07449876903119482,-0.14302761014800736,0.14302761014800736
0.025678239364323254,0.1119285679079767,-0.05767652645175371,-0.07162068777109064,0.034098095909626154,0.07745224182395001,-0.09024892303822654,0.0030440596015509453,-0.08471825080976877,1.0,-0.1592224144772207,-0.0555898963862083,-0.16284841044812134,-0.3276793188128313,-0.13237947642556627,-0.13606228364350584,-0.14393883470052166,-0.06268857095760164,-0.13237947642556627,-0.13606228364350584,-0.08471825080976877,-0.04124322512574722,-0.3131687599591493,1.0,-0.0555898963862083,-0.038842144015259934,-0.022013926583173197,-0.16284841044812134,0.02836328999906376,-0.028363289999063335
-0.060463168599646615,0.31096906867408314,-0.07341995621344427,0.06638317528005329,0.05276428466489315,0.03709161271150381,-0.07759519451983182,-0.11152759979968459,-0.07283997337208517,-0.1592224144772207,1.0,-0.04779568196728576,-0.14001556650836605,-0.2817356665036066,-0.11381865708607214,-0.11698510088212892,0.9040111291687405,-0.053899057117445505,-0.11381865708607214,-0.11698510088212892,-0.07283997337208516,0.25902901460929617,-0.2692596213726714,-0.1592224144772207,-0.04779568196728576,0.24394897001651739,0.13825896721546532,-0.14001556650836605,0.14556240778392698,-0.14556240778392718
-0.0032566678427488616,0.08461835924480322,-0.02149118767720792,-0.05498637991203473,-0.059261522271460566,-0.04581155512679596,0.11122101658690081,0.1002371227363938,-0.025430882867987933,-0.0555898963862083,-0.04779568196728576,1.0,-0.048884140214880814,-0.09836339035968962,-0.03973791865301373,-0.040843430606926884,-0.04320782842463457,-0.01881797239610272,-0.03973791865301373,-0.040843430606926884,-0.025430882867987933,-0.012380468402565233,-0.0940075836824985,-0.0555898963862083,1.0,-0.011659707387156213,-0.00660818162615577,-0.048884140214880814,0.03904164993210947,-0.039041649932109165
-0.05292616922010688,-0.13238746564459758,-0.014956253039924868,0.05235072550160479,0.00637826624099977,-0.04206736002776995,-0.07936228154469442,0.018927623097619823,-0.07449876903119482,-0.16284841044812134,-0.14001556650836605,-0.048884140214880814,1.0,-0.2881516751727085,-0.11641066646717874,-0.11964922016361765,-0.12657563038042657,-0.055126508444476634,-0.11641066646717874,-0.11964922016361765,-0.0744987690311948,-0.036268094222624336,-0.2753915111912609,-0.16284841044812137,-0.048884140214880814,-0.03415665323599479,-0.0193584076195349,1.0,-0.011167849822595192,0.01116784982259445
0.0847839945122165,-0.15749306666634766,0.07918567940029765,0.06766440382881891,0.025424107952214343,-0.005224601916712604,-0.15969071042472668,-0.010782131433919744,-0.1499044775528443,-0.3276793188128313,-0.2817356665036066,-0.09836339035968962,-0.2881516751727085,1.0,-0.2342385030688735,-0.24075503624391503,-0.25469217800303023,0.1913107338745653,-0.2342385030688735,-0.24075503624391503,-0.1499044775528443,-0.07297771207472271,0.9557171965986266,-0.3276793188128313,-0.09836339035968959,-0.06872912566047105,-0.03895248227854943,-0.28815167517270845,0.04975449644598774,-0.04975449644598747
0.0001964102403147028,-0.15477980977043432,0.03013404110131677,-0.049584671250478676,-0.05156619228932263,-0.02060882073521605,0.20903518027250453,0.02117022476775295,-0.060560050979684414,-0.13237947642556627,-0.11381865708607214,-0.03973791865301373,-0.11641066646717874,-0.2342385030688735,1.0,-0.09726285369566368,-0.10289333271284769,-0.04481233992378631,1.0,-0.09726285369566368,-0.06056005097968441,-0.029482334589158825,-0.22386576548843842,-0.13237947642556627,-0.03973791865301372,-0.02776594416481065,-0.015736449978571588,-0.11641066646717876,-0.1153000573579347,0.11530005735793526
-0.02713806891432224,0.06980105334035491,0.03302830677795827,-0.03737068893455114,-0.048403127405452315,-0.017258914596566432,0.16056871531696357,0.025657796566809655,-0.06224483625674621,-0.13606228364350584,-0.11698510088212892,-0.040843430606926884,-0.11964922016361765,-0.24075503624391503,-0.09726285369566368,1.0,-0.10575583314437167,-0.04605902266782116,-0.09726285369566368,1.0,-0.06224483625674621,-0.03030253540546682,-0.23009372830603544,-0.13606228364350584,-0.04084343060692687,-0.028538394867473286,-0.016174239227560287,-0.11964922016361762,-0.0814312486893547,0.0814312486893552
-0.05562474843718035,0.18178194246298918,-0.052416490388428015,0.0704922503215075,0.059330820544049034,0.029256654173384092,-0.0701469194159406,-0.11821245706956211,-0.06584814657671878,-0.14393883470052166,0.9040111291687405,-0.04320782842463457,-0.12657563038042657,-0.25469217800303023,-0.10289333271284769,-0.10575583314437167,1.0,-0.0487253474858717,-0.10289333271284769,-0.10575583314437167,-0.06584814657671878,-0.03205672812432149,-0.2434136943566584,-0.14393883470052166,-0.04320782842463457,-0.03019046271639948,-0.017110554697746194,-0.12657563038042655,0.11848164292020591,-0.11848164292020648
0.08029642130655269,-0.11171390419880171,0.07326763963289686,0.007247561696091669,-0.04186767302916653,0.013893800210139393,-0.030550547004305696,0.03654131826420915,-0.028678335611718266,-0.06268857095760164,-0.053899057117445505,-0.01881797239610272,-0.055126508444476634,0.1913107338745653,-0.04481233992378631,-0.04605902266782116,-0.0487253474858717,1.0,-0.04481233992378632,-0.04605902266782116,-0.028678335611718273,-0.013961419653502173,-0.10601208966626184,-0.06268857095760164,-0.01881797239610272,-0.013148619468662286,-0.007452027970945476,-0.055126508444476634,-0.03920717549169841,0.03920717549169824
0.0001964102403147028,-0.15477980977043432,0.03013404110131677,-0.049584671250478676,-0.05156619228932263,-0.02060882073521605,0.20903518027250453,0.02117022476775295,-0.060560050979684414,-0.13237947642556627,-0.11381865708607214,-0.03973791865301373,-0.11641066646717874,-0.2342385030688735,1.0,-0.09726285369566368,-0.10289333271284769,-0.04481233992378632,1.0,-0.09726285369566368,-0.06056005097968441,-0.029482334589158825,-0.22386576548843842,-0.13237947642556627,-0.03973791865301372,-0.02776594416481065,-0.015736449978571588,-0.11641066646717876,-0.1153000573579347,0.11530005735793526
-0.02713806891432224,0.06980105334035491,0.03302830677795827,-0.03737068893455114,-0.048403127405452315,-0.017258914596566432,0.16056871531696357,0.025657796566809655,-0.06224483625674621,-0.13606228364350584,-0.11698510088212892,-0.040843430606926884,-0.11964922016361765,-0.24075503624391503,-0.09726285369566368,1.0,-0.10575583314437167,-0.04605902266782116,-0.09726285369566368,1.0,-0.06224483625674621,-0.03030253540546682,-0.23009372830603544,-0.13606228364350584,-0.04084343060692687,-0.028538394867473286,-0.016174239227560287,-0.11964922016361762,-0.0814312486893547,0.0814312486893552
-0.02549791739710053,-0.04975065750282836,-0.01905529991470438,-0.07323034313961019,-0.04212656709166727,-0.03786927682685236,0.2228312244568006,0.04253736675791679,1.0,-0.08471825080976877,-0.07283997337208516,-0.025430882867987933,-0.0744987690311948,-0.1499044775528443,-0.06056005097968441,-0.06224483625674621,-0.06584814657671878,-0.028678335611718273,-0.06056005097968441,-0.06224483625674621,1.0,-0.018867666526738627,-0.14326628704438563,-0.08471825080976877,-0.025430882867987933,-0.017769236480150618,-0.01007077949042658,-0.07449876903119482,-0.14302761014800736,0.14302761014800736
-0.044074936728765654,0.0736729181245644,-0.0404661487339613,-0.02247020575830235,-0.03200061759984253,0.010514912422267686,-0.020099406774888407,0.052173236432302664,-0.018867666526738627,-0.04124322512574722,0.25902901460929617,-0.012380468402565233,-0.036268094222624336,-0.07297771207472271,-0.029482334589158825,-0.03030253540546682,-0.03205672812432149,-0.013961419653502173,-0.029482334589158825,-0.03030253540546682,-0.018867666526738627,1.0,-0.0697460543982355,-0.04124322512574722,-0.012380468402565233,-0.008650563644297837,-0.004902738450632931,-0.036268094222624336,0.05716743146833804,-0.05716743146833733
0.06181786278080872,-0.12605800770609546,0.05825374073324993,0.06637624434338071,0.03830953221136342,-0.009458625895354645,-0.15261915808996265,-0.02187911269170886,-0.14326628704438563,-0.3131687599591493,-0.2692596213726714,-0.0940075836824985,-0.2753915111912609,0.9557171965986266,-0.22386576548843842,-0.23009372830603544,-0.2434136943566584,-0.10601208966626184,-0.22386576548843842,-0.23009372830603544,-0.14326628704438563,-0.0697460543982355,1.0,-0.3131687599591493,-0.0940075836824985,-0.06568560730090087,-0.0372275571638125,-0.2753915111912609,0.062160403132621056,-0.06216040313262158
0.025678239364323254,0.1119285679079767,-0.05767652645175371,-0.07162068777109064,0.034098095909626154,0.07745224182395001,-0.09024892303822654,0.0030440596015509453,-0.08471825080976877,1.0,-0.1592224144772207,-0.0555898963862083,-0.16284841044812137,-0.3276793188128313,-0.13237947642556627,-0.13606228364350584,-0.14393883470052166,-0.06268857095760164,-0.13237947642556627,-0.13606228364350584,-0.08471825080976877,-0.04124322512574722,-0.3131687599591493,1.0,-0.0555898963862083,-0.038842144015259934,-0.022013926583173197,-0.16284841044812134,0.02836328999906376,-0.028363289999063335
-0.0032566678427488616,0.08461835924480322,-0.02149118767720792,-0.05498637991203473,-0.059261522271460566,-0.04581155512679596,0.11122101658690081,0.1002371227363938,-0.025430882867987933,-0.0555898963862083,-0.04779568196728576,1.0,-0.048884140214880814,-0.09836339035968959,-0.03973791865301372,-0.04084343060692687,-0.04320782842463457,-0.01881797239610272,-0.03973791865301372,-0.04084343060692687,-0.025430882867987933,-0.012380468402565233,-0.0940075836824985,-0.0555898963862083,1.0,-0.011659707387156213,-0.00660818162615577,-0.048884140214880814,0.03904164993210947,-0.039041649932109165
0.015108449910005687,0.3655540724873037,-0.03563799255168752,0.022335374458512445,0.024180241873142633,0.013514497239181066,-0.01892926778134401,-0.04809236983742678,-0.017769236480150618,-0.038842144015259934,0.24394897001651739,-0.011659707387156213,-0.03415665323599479,-0.06872912566047105,-0.02776594416481065,-0.028538394867473286,-0.03019046271639948,-0.013148619468662286,-0.02776594416481065,-0.028538394867473286,-0.017769236480150618,-0.008650563644297837,-0.06568560730090087,-0.038842144015259934,-0.011659707387156213,1.0,-0.004617312840788451,-0.03415665323599478,0.05298976150631117,-0.052989761506310865
-0.0021760439136775073,0.13314857852219528,-0.021406588648583764,0.010434465793435339,0.0038757426705068633,0.02080598384310358,-0.010728231455195034,-0.0271197187851087,-0.01007077949042658,-0.022013926583173197,0.13825896721546532,-0.00660818162615577,-0.0193584076195349,-0.03895248227854943,-0.015736449978571588,-0.016174239227560287,-0.017110554697746194,-0.007452027970945476,-0.015736449978571588,-0.016174239227560287,-0.01007077949042658,-0.004902738450632931,-0.0372275571638125,-0.022013926583173197,-0.00660818162615577,-0.004617312840788451,1.0,-0.019358407619534904,0.03051360885225651,-0.030513608852256086
-0.05292616922010688,-0.13238746564459758,-0.014956253039924868,0.05235072550160479,0.00637826624099977,-0.04206736002776995,-0.07936228154469442,0.018927623097619823,-0.07449876903119482,-0.16284841044812134,-0.14001556650836605,-0.048884140214880814,1.0,-0.28815167517270845,-0.11641066646717876,-0.11964922016361762,-0.12657563038042655,-0.055126508444476634,-0.11641066646717876,-0.11964922016361762,-0.07449876903119482,-0.036268094222624336,-0.2753915111912609,-0.16284841044812134,-0.048884140214880814,-0.03415665323599478,-0.019358407619534904,1.0,-0.011167849822595192,0.01116784982259445
-0.016868892270100626,0.08842810898976175,-0.06162503480936706,0.24706643867530004,0.3354022577874563,0.20421366222977175,-0.30463950804312856,-0.6057108337244413,-0.14302761014800736,0.02836328999906376,0.14556240778392698,0.03904164993210947,-0.011167849822595192,0.04975449644598774,-0.1153000573579347,-0.0814312486893547,0.11848164292020591,-0.03920717549169841,-0.1153000573579347,-0.0814312486893547,-0.14302761014800736,0.05716743146833804,0.062160403132621056,0.02836328999906376,0.03904164993210947,0.05298976150631117,0.03051360885225651,-0.011167849822595192,1.0,-1.0000000000000002
0.01686889227010047,-0.08842810898976033,0.061625034809366624,-0.24706643867529962,-0.335402257787457,-0.20421366222977083,0.30463950804312634,0.6057108337244432,0.14302761014800736,-0.028363289999063335,-0.14556240778392718,-0.039041649932109165,0.01116784982259445,-0.04975449644598747,0.11530005735793526,0.0814312486893552,-0.11848164292020648,0.03920717549169824,0.11530005735793526,0.0814312486893552,0.14302761014800736,-0.05716743146833733,-0.06216040313262158,-0.028363289999063335,-0.039041649932109165,-0.052989761506310865,-0.030513608852256086,0.01116784982259445,-1.0000000000000002,1.0
